stock_code,formula_id,merge_decision,merge_reason,old_variant_id,new_variant_id,old_sell_rule,new_sell_rule,old_score,new_score,score_delta,old_validation_score,new_validation_score,validation_score_delta,new_signal_count,new_validation_signal_count,new_win_rate,new_validation_win_rate,new_avg_ret,new_validation_avg_ret,trials,validation_ratio,replacement_params
688317,activity_breakout,replace,passes_adoption_guardrails,classic_capped,local_optuna_t24_vsplit,formula_exit_or_10,formula_exit_or_5,38.272130,69.974781,31.702651,27.995601,52.272675,24.277074,18,5,0.722222,0.800000,0.041178,0.021200,24,0.300000,"{""big_bull_line"": 9.0, ""max_close_ret"": 9.0, ""min_close_ret"": -1.0, ""signal_cooldown_days"": 9, ""strong_line"": 2.5, ""x15_multiplier"": 1.4}"
603066,activity_breakout,replace,passes_adoption_guardrails,default,local_optuna_t24_vsplit,formula_exit_or_10,formula_exit_or_10,44.904079,76.522019,31.617941,22.566973,45.831269,23.264297,14,4,0.785714,0.750000,0.057621,0.016725,24,0.300000,"{""big_bull_line"": 8.5, ""max_close_ret"": 9.0, ""min_close_ret"": -0.5, ""signal_cooldown_days"": 7, ""strong_line"": 3.5, ""x15_multiplier"": 1.0}"
300099,volume_base_breakout,replace,passes_adoption_guardrails,long_quiet_box,local_optuna_t24_vsplit,fixed_20,fixed_20,53.112024,84.683924,31.571900,43.707605,68.612119,24.904514,9,3,1.000000,1.000000,0.061233,0.043733,24,0.300000,"{""amount_spike_ratio"": 2.0, ""base_ceiling"": 1.46, ""base_floor"": 0.75, ""base_max_days"": 115, ""base_min_days"": 30, ""base_range_max"": 0.35, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.98, ""dry_ratio"": 0.5, ""signal_cooldown_days"": 12, ""spike_lookback"": 90, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.16, ""warm_ret_min"": 0.03, ""warm_vol_ratio"": 0.85}"
003042,activity_breakout,replace,passes_adoption_guardrails,strict_capped,local_optuna_t24_vsplit,fixed_15,fixed_15,30.549926,62.089595,31.539668,17.294161,64.634047,47.339887,21,6,0.619048,0.666667,0.043562,0.062417,24,0.300000,"{""big_bull_line"": 8.0, ""max_close_ret"": 9.0, ""min_close_ret"": 0.5, ""signal_cooldown_days"": 9, ""strong_line"": 2.5, ""x15_multiplier"": 1.2}"
603398,gs_pullback_confirm,replace,passes_adoption_guardrails,loose,local_optuna_t24_vsplit,formula_exit_or_10,fixed_10,63.071247,94.411765,31.340517,69.302314,89.421141,20.118827,17,5,1.000000,1.000000,0.185788,0.228180,24,0.300000,"{""ma_pull_high"": 1.03, ""ma_pull_low"": 0.8, ""maxlen_max"": 15, ""maxrun_max"": 12, ""rate_min"": 25, ""sellpct_max"": 50}"
603912,activity_breakout,replace,passes_adoption_guardrails,default,local_optuna_t24_vsplit,fixed_10,fixed_10,31.063047,62.093846,31.030799,22.113788,62.175647,40.061859,15,4,0.666667,1.000000,0.038087,0.032175,24,0.300000,"{""big_bull_line"": 9.0, ""max_close_ret"": 8.0, ""min_close_ret"": 1.5, ""signal_cooldown_days"": 8, ""strong_line"": 4.5, ""x15_multiplier"": 1.0}"
600560,volume_base_breakout,replace,passes_adoption_guardrails,case_301511_cooldown,local_optuna_t24_vsplit,formula_exit_or_5,fixed_5,59.432019,90.199235,30.767216,50.739440,53.517136,2.777696,9,3,0.888889,1.000000,0.079122,0.013500,24,0.300000,"{""amount_spike_ratio"": 3.2, ""base_ceiling"": 1.4, ""base_floor"": 0.83, ""base_max_days"": 90, ""base_min_days"": 30, ""base_range_max"": 0.39, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.55, ""signal_cooldown_days"": 14, ""spike_lookback"": 70, ""spike_ratio"": 2.6, ""warm_ret_max"": 0.18, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 0.9}"
000567,activity_breakout,replace,passes_adoption_guardrails,default,local_optuna_t24_vsplit,fixed_5,fixed_5,37.348170,67.785202,30.437032,19.081614,45.070010,25.988396,10,3,0.700000,0.666667,0.046080,0.023200,24,0.300000,"{""big_bull_line"": 8.0, ""max_close_ret"": 8.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 12, ""strong_line"": 2.5, ""x15_multiplier"": 1.1}"
300075,activity_breakout,replace,passes_adoption_guardrails,default,local_optuna_t24_vsplit,fixed_10,formula_exit_or_5,42.975331,73.096767,30.121436,39.125294,61.746882,22.621588,21,6,0.619048,0.666667,0.052271,0.042650,24,0.300000,"{""big_bull_line"": 9.0, ""max_close_ret"": 11.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 7, ""strong_line"": 3.0, ""x15_multiplier"": 1.1}"
603126,activity_breakout,replace,passes_adoption_guardrails,strict_capped,local_optuna_t24_vsplit,fixed_60,fixed_60,36.129327,66.141203,30.011876,61.750414,72.811490,11.061075,9,3,0.666667,1.000000,0.061767,0.068800,24,0.300000,"{""big_bull_line"": 9.0, ""max_close_ret"": 9.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 6, ""strong_line"": 3.5, ""x15_multiplier"": 1.0}"
688616,activity_breakout,replace,passes_adoption_guardrails,default,local_optuna_t24_vsplit,formula_exit_or_10,fixed_30,47.593158,77.602396,30.009238,33.677593,47.414129,13.736536,9,3,0.888889,0.666667,0.094711,0.029100,24,0.300000,"{""big_bull_line"": 9.0, ""max_close_ret"": 13.0, ""min_close_ret"": 0.5, ""signal_cooldown_days"": 10, ""strong_line"": 2.5, ""x15_multiplier"": 1.1}"
003040,activity_breakout,replace,passes_adoption_guardrails,strict_capped,local_optuna_t24_vsplit,formula_exit_or_5,formula_exit_or_5,44.855696,74.782179,29.926484,37.635864,72.708477,35.072613,25,8,0.760000,0.875000,0.051076,0.049325,24,0.300000,"{""big_bull_line"": 9.0, ""max_close_ret"": 10.0, ""min_close_ret"": 1.0, ""signal_cooldown_days"": 11, ""strong_line"": 3.5, ""x15_multiplier"": 1.3}"
000650,activity_breakout,replace,passes_adoption_guardrails,strict_capped,local_optuna_t24_vsplit,formula_exit_or_5,formula_exit_or_5,32.041435,61.959764,29.918329,-0.431102,50.177998,50.609100,22,7,0.636364,0.571429,0.019877,0.016871,24,0.300000,"{""big_bull_line"": 6.0, ""max_close_ret"": 8.0, ""min_close_ret"": 2.0, ""signal_cooldown_days"": 13, ""strong_line"": 4.0, ""x15_multiplier"": 1.7000000000000002}"
002162,volume_base_breakout,replace,passes_adoption_guardrails,case_301511_cooldown,local_optuna_t24_vsplit,fixed_5,fixed_60,35.727560,65.463037,29.735477,26.579580,34.379809,7.800229,9,3,0.666667,0.666667,0.068300,0.006067,24,0.300000,"{""amount_spike_ratio"": 2.0, ""base_ceiling"": 1.2, ""base_floor"": 0.84, ""base_max_days"": 115, ""base_min_days"": 25, ""base_range_max"": 0.31, ""breakout_max_extension"": 1.11, ""breakout_near_high"": 0.98, ""dry_ratio"": 0.5, ""signal_cooldown_days"": 13, ""spike_lookback"": 120, ""spike_ratio"": 3.2, ""warm_ret_max"": 0.26, ""warm_ret_min"": 0.019999999999999997, ""warm_vol_ratio"": 0.85}"
301102,activity_breakout,replace,passes_adoption_guardrails,classic_capped,local_optuna_t24_vsplit,fixed_10,fixed_5,48.835368,78.283362,29.447994,31.949749,43.675723,11.725974,12,4,0.666667,0.500000,0.090083,0.024700,24,0.300000,"{""big_bull_line"": 9.0, ""max_close_ret"": 10.0, ""min_close_ret"": -1.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.5, ""x15_multiplier"": 1.0}"
000582,activity_breakout,replace,passes_adoption_guardrails,strict_capped,local_optuna_t24_vsplit,fixed_15,fixed_15,47.129048,76.538634,29.409587,30.725497,34.936298,4.210800,13,4,0.769231,0.500000,0.057969,0.011950,24,0.300000,"{""big_bull_line"": 9.0, ""max_close_ret"": 9.0, ""min_close_ret"": 2.0, ""signal_cooldown_days"": 14, ""strong_line"": 3.5, ""x15_multiplier"": 1.7000000000000002}"
605588,activity_breakout,replace,passes_adoption_guardrails,strict_capped,local_optuna_t24_vsplit,formula_exit_or_15,fixed_60,35.815700,65.165671,29.349971,30.038877,59.010945,28.972067,48,14,0.625000,0.714286,0.050477,0.032086,24,0.300000,"{""big_bull_line"": 5.5, ""max_close_ret"": 9.0, ""min_close_ret"": 1.5, ""signal_cooldown_days"": 12, ""strong_line"": 3.0, ""x15_multiplier"": 1.7000000000000002}"
001366,activity_breakout,replace,passes_adoption_guardrails,classic_capped,local_optuna_t24_vsplit,fixed_5,fixed_5,38.246205,67.549329,29.303124,48.930305,49.166720,0.236415,18,5,0.777778,0.800000,0.038050,0.016980,24,0.300000,"{""big_bull_line"": 7.5, ""max_close_ret"": 9.0, ""min_close_ret"": -1.0, ""signal_cooldown_days"": 12, ""strong_line"": 4.5, ""x15_multiplier"": 1.3}"
601665,activity_breakout,replace,passes_adoption_guardrails,default,local_optuna_t24_vsplit,formula_exit_or_5,fixed_60,25.025000,54.242546,29.217546,51.036837,55.915491,4.878654,33,10,0.575758,0.600000,0.029464,0.032130,24,0.300000,"{""big_bull_line"": 5.5, ""max_close_ret"": 9.0, ""min_close_ret"": 1.5, ""signal_cooldown_days"": 11, ""strong_line"": 3.5, ""x15_multiplier"": 1.8}"
001337,activity_breakout,replace,passes_adoption_guardrails,classic_capped,local_optuna_t24_vsplit,formula_exit_or_20,fixed_20,30.932773,60.087847,29.155074,56.545901,62.664944,6.119043,37,11,0.459459,0.454545,0.047014,0.078500,24,0.300000,"{""big_bull_line"": 5.5, ""max_close_ret"": 9.0, ""min_close_ret"": -1.0, ""signal_cooldown_days"": 13, ""strong_line"": 4.0, ""x15_multiplier"": 1.8}"
300326,gs_pullback_confirm,replace,passes_adoption_guardrails,loose,local_optuna_t24_vsplit,formula_exit_or_10,formula_exit_or_15,48.619731,77.764298,29.144567,25.565971,46.756257,21.190287,11,3,0.909091,0.666667,0.059818,0.027667,24,0.300000,"{""ma_pull_high"": 1.04, ""ma_pull_low"": 0.76, ""maxlen_max"": 10, ""maxrun_max"": 8, ""rate_min"": 30, ""sellpct_max"": 50}"
000623,volume_base_breakout,replace,passes_adoption_guardrails,long_quiet_box,local_optuna_t24_vsplit,fixed_60,fixed_5,57.917933,86.904790,28.986857,40.779119,40.898013,0.118894,9,3,0.888889,0.666667,0.043411,0.013700,24,0.300000,"{""amount_spike_ratio"": 2.4, ""base_ceiling"": 1.3, ""base_floor"": 0.87, ""base_max_days"": 80, ""base_min_days"": 35, ""base_range_max"": 0.27, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.44999999999999996, ""signal_cooldown_days"": 16, ""spike_lookback"": 70, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": -0.01, ""warm_vol_ratio"": 0.85}"
002026,activity_breakout,replace,passes_adoption_guardrails,default,local_optuna_t24_vsplit,formula_exit_or_10,fixed_60,36.985166,65.866515,28.881349,33.537412,54.391414,20.854002,13,4,0.615385,0.500000,0.069892,0.048875,24,0.300000,"{""big_bull_line"": 8.0, ""max_close_ret"": 9.0, ""min_close_ret"": -0.5, ""signal_cooldown_days"": 9, ""strong_line"": 3.0, ""x15_multiplier"": 1.0}"
301156,volume_base_breakout,replace,passes_adoption_guardrails,default_broad,local_optuna_t24_vsplit,formula_exit_or_5,formula_exit_or_5,47.381540,76.233609,28.852069,42.645267,51.564046,8.918779,12,4,0.666667,0.750000,0.047600,0.022000,24,0.300000,"{""amount_spike_ratio"": 2.0, ""base_ceiling"": 1.3399999999999999, ""base_floor"": 0.76, ""base_max_days"": 105, ""base_min_days"": 40, ""base_range_max"": 0.37, ""breakout_max_extension"": 1.08, ""breakout_near_high"": 0.9, ""dry_ratio"": 0.39999999999999997, ""signal_cooldown_days"": 14, ""spike_lookback"": 120, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.03, ""warm_vol_ratio"": 0.85}"
300725,activity_breakout,replace,passes_adoption_guardrails,strict_capped,local_optuna_t24_vsplit,formula_exit_or_5,formula_exit_or_10,39.961156,68.811406,28.850250,32.406138,65.147884,32.741746,20,6,0.750000,1.000000,0.037510,0.030600,24,0.300000,"{""big_bull_line"": 7.5, ""max_close_ret"": 8.0, ""min_close_ret"": 2.0, ""signal_cooldown_days"": 13, ""strong_line"": 2.5, ""x15_multiplier"": 1.1}"
002206,activity_breakout,replace,passes_adoption_guardrails,default,local_optuna_t24_vsplit,fixed_60,fixed_20,41.288454,70.068646,28.780192,50.490745,62.087109,11.596364,16,5,0.625000,0.600000,0.074213,0.062300,24,0.300000,"{""big_bull_line"": 7.0, ""max_close_ret"": 8.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 3.5, ""x15_multiplier"": 1.0}"
002268,activity_breakout,replace,passes_adoption_guardrails,default,local_optuna_t24_vsplit,formula_exit_or_15,fixed_15,47.439402,76.214852,28.775451,53.389548,79.916793,26.527245,16,5,0.812500,0.800000,0.072344,0.113820,24,0.300000,"{""big_bull_line"": 9.0, ""max_close_ret"": 13.0, ""min_close_ret"": 2.0, ""signal_cooldown_days"": 13, ""strong_line"": 3.5, ""x15_multiplier"": 1.1}"
300998,gs_pullback_confirm,replace,passes_adoption_guardrails,loose,local_optuna_t24_vsplit,formula_exit_or_30,formula_exit_or_60,63.303183,92.059013,28.755830,54.488284,54.488284,0.000000,16,5,1.000000,1.000000,0.132612,0.017820,24,0.300000,"{""ma_pull_high"": 1.01, ""ma_pull_low"": 0.8200000000000001, ""maxlen_max"": 20, ""maxrun_max"": 5, ""rate_min"": 25, ""sellpct_max"": 55}"
300405,activity_breakout,replace,passes_adoption_guardrails,strict_capped,local_optuna_t24_vsplit,formula_exit_or_10,fixed_10,47.424349,76.134821,28.710472,38.827596,49.983893,11.156297,12,4,0.833333,0.750000,0.084333,0.024525,24,0.300000,"{""big_bull_line"": 9.0, ""max_close_ret"": 8.0, ""min_close_ret"": 0.5, ""signal_cooldown_days"": 12, ""strong_line"": 4.0, ""x15_multiplier"": 1.2}"
002886,gs_pullback_confirm,replace,passes_adoption_guardrails,loose,local_optuna_t24_vsplit,fixed_60,fixed_60,38.482252,66.862960,28.380708,66.056826,70.114102,4.057276,12,4,0.666667,1.000000,0.070758,0.066000,24,0.300000,"{""ma_pull_high"": 1.0, ""ma_pull_low"": 0.76, ""maxlen_max"": 22, ""maxrun_max"": 10, ""rate_min"": 25, ""sellpct_max"": 65}"
002849,activity_breakout,replace,passes_adoption_guardrails,classic_capped,local_optuna_t24_vsplit,formula_exit_or_5,fixed_15,45.357453,73.687655,28.330202,32.766470,68.860110,36.093640,19,6,0.736842,0.666667,0.093753,0.082283,24,0.300000,"{""big_bull_line"": 8.0, ""max_close_ret"": 8.0, ""min_close_ret"": -0.5, ""signal_cooldown_days"": 11, ""strong_line"": 3.5, ""x15_multiplier"": 1.0}"
002616,volume_base_breakout,replace,passes_adoption_guardrails,case_301511_cooldown,local_optuna_t24_vsplit,fixed_20,fixed_15,59.727464,87.993726,28.266262,27.911524,72.105061,44.193537,9,3,1.000000,1.000000,0.084389,0.045433,24,0.300000,"{""amount_spike_ratio"": 3.2, ""base_ceiling"": 1.38, ""base_floor"": 0.78, ""base_max_days"": 105, ""base_min_days"": 25, ""base_range_max"": 0.37, ""breakout_max_extension"": 1.07, ""breakout_near_high"": 0.93, ""dry_ratio"": 0.5, ""signal_cooldown_days"": 18, ""spike_lookback"": 70, ""spike_ratio"": 2.6, ""warm_ret_max"": 0.16, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 0.85}"
603353,gs_pullback_confirm,replace,passes_adoption_guardrails,loose,local_optuna_t24_vsplit,fixed_30,formula_exit_or_60,41.296641,69.432359,28.135718,76.491535,76.985792,0.494257,15,4,0.666667,1.000000,0.087193,0.249150,24,0.300000,"{""ma_pull_high"": 1.04, ""ma_pull_low"": 0.74, ""maxlen_max"": 22, ""maxrun_max"": 12, ""rate_min"": 25, ""sellpct_max"": 60}"
300604,gs_pullback_confirm,replace,passes_adoption_guardrails,default,local_optuna_t24_vsplit,fixed_20,formula_exit_or_30,50.642995,78.687922,28.044927,61.701187,86.157718,24.456531,10,3,0.900000,1.000000,0.158330,0.418767,24,0.300000,"{""ma_pull_high"": 1.03, ""ma_pull_low"": 0.74, ""maxlen_max"": 24, ""maxrun_max"": 5, ""rate_min"": 30, ""sellpct_max"": 45}"
000156,activity_breakout,replace,passes_adoption_guardrails,default,local_optuna_t24_vsplit,formula_exit_or_5,formula_exit_or_5,28.082262,56.096526,28.014264,23.128363,63.998189,40.869826,32,10,0.750000,0.700000,0.014578,0.030280,24,0.300000,"{""big_bull_line"": 7.0, ""max_close_ret"": 14.0, ""min_close_ret"": -1.0, ""signal_cooldown_days"": 14, ""strong_line"": 3.5, ""x15_multiplier"": 1.8}"
003003,activity_breakout,replace,passes_adoption_guardrails,strict_capped,local_optuna_t24_vsplit,formula_exit_or_5,fixed_60,41.264191,69.251840,27.987649,54.134259,77.628092,23.493833,48,14,0.729167,0.928571,0.059092,0.108014,24,0.300000,"{""big_bull_line"": 5.5, ""max_close_ret"": 9.0, ""min_close_ret"": 1.0, ""signal_cooldown_days"": 8, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
605189,volume_base_breakout,replace,passes_adoption_guardrails,case_301511_cooldown,local_optuna_t24_vsplit,formula_exit_or_10,fixed_10,26.745395,54.590999,27.845603,26.451735,34.958216,8.506480,10,3,0.700000,0.666667,0.024340,0.007033,24,0.300000,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.3399999999999999, ""base_floor"": 0.79, ""base_max_days"": 70, ""base_min_days"": 40, ""base_range_max"": 0.45, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.93, ""dry_ratio"": 0.39999999999999997, ""signal_cooldown_days"": 17, ""spike_lookback"": 70, ""spike_ratio"": 2.6, ""warm_ret_max"": 0.18, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 0.85}"
600789,activity_breakout,replace,passes_adoption_guardrails,strict_capped,local_optuna_t24_vsplit,formula_exit_or_5,formula_exit_or_5,42.601719,70.360499,27.758781,27.996497,54.688961,26.692463,27,8,0.592593,0.625000,0.038489,0.022338,24,0.300000,"{""big_bull_line"": 7.0, ""max_close_ret"": 8.0, ""min_close_ret"": 0.5, ""signal_cooldown_days"": 14, ""strong_line"": 3.5, ""x15_multiplier"": 1.7000000000000002}"
603599,volume_base_breakout,replace,passes_adoption_guardrails,long_quiet_box,local_optuna_t24_vsplit,fixed_60,fixed_60,40.192126,67.864128,27.672002,59.973119,63.181301,3.208181,9,3,0.666667,0.666667,0.059689,0.123100,24,0.300000,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.3, ""base_floor"": 0.8, ""base_max_days"": 95, ""base_min_days"": 50, ""base_range_max"": 0.25, ""breakout_max_extension"": 1.07, ""breakout_near_high"": 0.91, ""dry_ratio"": 0.44999999999999996, ""signal_cooldown_days"": 16, ""spike_lookback"": 90, ""spike_ratio"": 2.8, ""warm_ret_max"": 0.22, ""warm_ret_min"": 0.03, ""warm_vol_ratio"": 0.85}"
001314,activity_breakout,replace,passes_adoption_guardrails,strict_capped,local_optuna_t24_vsplit,fixed_60,fixed_10,35.486333,63.035834,27.549501,0.760861,47.994752,47.233890,37,11,0.648649,0.636364,0.041357,0.015127,24,0.300000,"{""big_bull_line"": 6.0, ""max_close_ret"": 10.0, ""min_close_ret"": 1.5, ""signal_cooldown_days"": 12, ""strong_line"": 4.0, ""x15_multiplier"": 1.6}"
688077,activity_breakout,replace,passes_adoption_guardrails,classic_capped,local_optuna_t24_vsplit,fixed_15,fixed_15,42.506477,69.893310,27.386833,48.538114,64.906881,16.368767,27,8,0.703704,0.625000,0.058296,0.063812,24,0.300000,"{""big_bull_line"": 8.5, ""max_close_ret"": 9.0, ""min_close_ret"": 1.5, ""signal_cooldown_days"": 9, ""strong_line"": 3.5, ""x15_multiplier"": 1.2}"
300992,activity_breakout,replace,passes_adoption_guardrails,default,local_optuna_t24_vsplit,formula_exit_or_5,fixed_60,38.378849,65.756851,27.378002,40.842124,75.234208,34.392084,42,13,0.619048,0.846154,0.057595,0.106154,24,0.300000,"{""big_bull_line"": 6.0, ""max_close_ret"": 12.0, ""min_close_ret"": 1.0, ""signal_cooldown_days"": 14, ""strong_line"": 4.0, ""x15_multiplier"": 1.6}"
605081,activity_breakout,replace,passes_adoption_guardrails,strict_capped,local_optuna_t24_vsplit,fixed_5,fixed_10,38.335545,65.671625,27.336079,48.489681,73.419630,24.929950,13,4,0.692308,1.000000,0.044131,0.051325,24,0.300000,"{""big_bull_line"": 8.5, ""max_close_ret"": 8.0, ""min_close_ret"": 0.5, ""signal_cooldown_days"": 14, ""strong_line"": 4.5, ""x15_multiplier"": 1.1}"
688203,volume_base_breakout,replace,passes_adoption_guardrails,default_broad,local_optuna_t24_vsplit,formula_exit_or_5,fixed_5,34.799211,62.094810,27.295600,39.610623,50.058372,10.447748,11,3,0.818182,1.000000,0.027973,0.014567,24,0.300000,"{""amount_spike_ratio"": 2.4, ""base_ceiling"": 1.28, ""base_floor"": 0.8, ""base_max_days"": 80, ""base_min_days"": 25, ""base_range_max"": 0.33, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.91, ""dry_ratio"": 0.35, ""signal_cooldown_days"": 14, ""spike_lookback"": 70, ""spike_ratio"": 2.8, ""warm_ret_max"": 0.26, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 1.0}"
600452,volume_base_breakout,replace,passes_adoption_guardrails,long_quiet_box,local_optuna_t24_vsplit,fixed_15,fixed_15,46.960726,74.201263,27.240537,31.538573,46.093249,14.554676,10,3,0.800000,0.666667,0.043790,0.023433,24,0.300000,"{""amount_spike_ratio"": 2.8, ""base_ceiling"": 1.3399999999999999, ""base_floor"": 0.79, ""base_max_days"": 85, ""base_min_days"": 20, ""base_range_max"": 0.43, ""breakout_max_extension"": 1.12, ""breakout_near_high"": 0.9500000000000001, ""dry_ratio"": 0.5, ""signal_cooldown_days"": 13, ""spike_lookback"": 70, ""spike_ratio"": 2.6, ""warm_ret_max"": 0.3, ""warm_ret_min"": 0.03, ""warm_vol_ratio"": 1.05}"
601226,activity_breakout,replace,passes_adoption_guardrails,strict_capped,local_optuna_t24_vsplit,formula_exit_or_10,fixed_60,39.380013,66.503611,27.123599,36.909458,69.704185,32.794726,65,20,0.615385,0.700000,0.076046,0.087405,24,0.300000,"{""big_bull_line"": 5.0, ""max_close_ret"": 12.0, ""min_close_ret"": 1.5, ""signal_cooldown_days"": 8, ""strong_line"": 3.5, ""x15_multiplier"": 1.8}"
601116,activity_breakout,replace,passes_adoption_guardrails,classic_capped,local_optuna_t24_vsplit,formula_exit_or_10,fixed_60,35.952373,63.036403,27.084030,45.761326,67.988713,22.227387,70,21,0.528571,0.619048,0.053414,0.100424,24,0.300000,"{""big_bull_line"": 5.0, ""max_close_ret"": 14.0, ""min_close_ret"": -1.0, ""signal_cooldown_days"": 9, ""strong_line"": 2.5, ""x15_multiplier"": 1.8}"
688065,activity_breakout,replace,passes_adoption_guardrails,strict_capped,local_optuna_t24_vsplit,fixed_5,formula_exit_or_5,47.682782,74.746456,27.063674,38.079964,41.126574,3.046610,16,5,0.687500,0.800000,0.051069,0.003600,24,0.300000,"{""big_bull_line"": 9.0, ""max_close_ret"": 14.0, ""min_close_ret"": -1.0, ""signal_cooldown_days"": 11, ""strong_line"": 2.5, ""x15_multiplier"": 1.2}"
301108,activity_breakout,replace,passes_adoption_guardrails,default,local_optuna_t24_vsplit,formula_exit_or_5,formula_exit_or_5,19.110963,45.916971,26.806008,24.165823,49.001065,24.835242,51,15,0.450980,0.466667,0.015690,0.023567,24,0.300000,"{""big_bull_line"": 6.0, ""max_close_ret"": 9.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 13, ""strong_line"": 3.0, ""x15_multiplier"": 1.7000000000000002}"
