stock_code,strategy_id,formula_id,display_name,best_holding_days,signal_count,win_rate,avg_ret,avg_dd,calmar,effectiveness_score,effectiveness_label,untradable_rate,completion_rate,best_sell_rule,best_sell_rule_score,params
300432,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,60,6,0.666667,0.279050,-0.158583,1.759643,0.000000,退化中,0.000000,1.000000,fixed_60,69.460050,"{""ma_pull_high"": 0.98, ""ma_pull_low"": 0.85, ""maxlen_max"": 15, ""maxrun_max"": 6, ""rate_min"": 50, ""sellpct_max"": 50}"
300432,formula_gs_raw_buy,gs_raw_buy,GS原始买点,60,31,0.483871,0.123926,-0.160023,0.774427,56.600000,稳定/不明显,0.000000,1.000000,fixed_60,63.388264,"{""ema_fallback_span"": 5, ""iterations"": 10, ""signal_cooldown_days"": 10, ""x3_ma_windows"": [5, 10, 20, 30]}"
300432,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,30,17,0.647059,0.146929,-0.104935,1.400191,0.000000,退化中,0.000000,1.000000,fixed_30,71.412718,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.45, ""base_floor"": 0.78, ""base_max_days"": 75, ""base_min_days"": 25, ""base_range_max"": 0.4, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.5, ""signal_cooldown_days"": 10, ""spike_lookback"": 90, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.8}"
300433,formula_activity_breakout,activity_breakout,活跃度大牛突破,60,41,0.609756,0.070590,-0.117993,0.598260,0.000000,退化中,0.000000,1.000000,fixed_60,66.283980,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
300433,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,60,2,1.000000,0.124900,-0.137350,,,样本不足,0.000000,1.000000,fixed_60,68.389060,"{""ma_pull_high"": 0.98, ""ma_pull_low"": 0.85, ""maxlen_max"": 15, ""maxrun_max"": 6, ""rate_min"": 50, ""sellpct_max"": 50}"
300433,formula_gs_raw_buy,gs_raw_buy,GS原始买点,30,31,0.741935,0.074206,-0.071719,1.034678,84.700000,增强中,0.000000,1.000000,fixed_30,72.431455,"{""ema_fallback_span"": 5, ""iterations"": 10, ""signal_cooldown_days"": 10, ""x3_ma_windows"": [5, 10, 20, 30]}"
300433,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,30,55,0.654545,0.051613,-0.075929,0.679749,74.100000,增强中,0.000000,1.000000,fixed_30,68.035109,{}
300434,formula_activity_breakout,activity_breakout,活跃度大牛突破,30,38,0.447368,0.039968,-0.037108,1.077087,0.000000,退化中,0.000000,1.000000,formula_exit_or_30,58.790697,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
300434,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,60,7,1.000000,0.180471,-0.124986,1.443936,61.000000,样本陈旧,0.000000,1.000000,fixed_60,78.956259,{}
300434,formula_gs_raw_buy,gs_raw_buy,GS原始买点,10,33,0.606061,0.046715,-0.039209,1.191437,29.300000,稳定/不明显,0.000000,1.000000,formula_exit_or_10,67.496578,"{""down_adjust"": 0.97, ""iterations"": 8, ""signal_cooldown_days"": 12, ""up_adjust"": 1.03}"
300434,formula_ma_base_breakout,ma_base_breakout,均线筑底突破,20,1,1.000000,0.431500,-0.231900,,,样本不足,1.000000,1.000000,fixed_20,59.882438,"{""below_days_min"": 60, ""long_ma"": 180, ""ma5_rising_min"": 10, ""mid_ma"": 120, ""price_top_buffer"": 1.03, ""short_ma"": 8}"
300434,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,10,1,1.000000,0.077500,-0.024800,,,样本不足,0.000000,1.000000,fixed_10,76.203859,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.25, ""base_floor"": 0.85, ""base_max_days"": 90, ""base_min_days"": 35, ""base_range_max"": 0.3, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.4, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.0}"
300435,formula_activity_breakout,activity_breakout,活跃度大牛突破,60,42,0.547619,0.025957,-0.134555,0.192911,37.400000,稳定/不明显,0.000000,1.000000,fixed_60,50.371700,"{""big_bull_line"": 6.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 8, ""strong_line"": 3.0, ""x15_multiplier"": 1.2}"
300435,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,60,11,0.909091,0.328227,-0.085727,3.828738,0.000000,退化中,0.000000,1.000000,fixed_60,91.416418,{}
300435,formula_gs_raw_buy,gs_raw_buy,GS原始买点,60,37,0.459459,0.043511,-0.117776,0.369438,96.400000,增强中,0.000000,1.000000,fixed_60,57.386379,"{""down_adjust"": 0.97, ""iterations"": 8, ""signal_cooldown_days"": 12, ""up_adjust"": 1.03}"
300435,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,20,51,0.588235,0.033904,-0.060910,0.556625,11.400000,退化中,0.000000,1.000000,fixed_20,57.382145,{}
300436,formula_activity_breakout,activity_breakout,活跃度大牛突破,60,49,0.469388,0.228386,-0.178763,1.277588,25.800000,退化中,0.020000,0.980000,fixed_60,65.469570,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
300436,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,15,5,0.800000,0.168180,-0.065620,2.562938,,样本不足,0.000000,1.000000,formula_exit_or_15,76.235832,{}
300436,formula_gs_raw_buy,gs_raw_buy,GS原始买点,60,52,0.480769,0.214285,-0.178594,1.199841,11.600000,退化中,0.019200,1.000000,fixed_60,65.229972,{}
300436,formula_ma_base_breakout,ma_base_breakout,均线筑底突破,5,1,1.000000,0.337100,-0.040500,,,样本不足,0.000000,1.000000,fixed_5,80.578859,"{""below_days_min"": 30, ""breakout_recent_days"": 5, ""long_ma"": 120, ""ma5_rising_min"": 5, ""mid_ma"": 60, ""short_ma"": 3}"
300436,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,30,23,0.652174,0.229600,-0.108187,2.122252,85.200000,增强中,0.041700,0.958300,fixed_30,75.176478,{}
300437,formula_activity_breakout,activity_breakout,活跃度大牛突破,5,64,0.484375,-0.001261,-0.068914,-0.018297,0.000000,稳定/不明显,0.000000,1.000000,fixed_5,33.809295,"{""big_bull_line"": 6.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 8, ""strong_line"": 3.0, ""x15_multiplier"": 1.2}"
300437,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,60,3,0.666667,0.278333,-0.199033,,,样本不足,0.000000,1.000000,fixed_60,63.149846,{}
300437,formula_gs_raw_buy,gs_raw_buy,GS原始买点,30,37,0.324324,0.024941,-0.059641,0.418181,46.400000,稳定/不明显,0.000000,1.000000,formula_exit_or_30,44.290905,"{""down_adjust"": 0.97, ""iterations"": 8, ""signal_cooldown_days"": 12, ""up_adjust"": 1.03}"
300437,formula_ma_base_breakout,ma_base_breakout,均线筑底突破,15,1,0.000000,-0.072100,-0.151500,,,样本不足,0.000000,1.000000,fixed_15,-21.800679,{}
300437,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,30,21,0.523810,0.190029,-0.044405,4.279464,88.000000,增强中,0.000000,1.000000,formula_exit_or_30,80.714286,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.45, ""base_floor"": 0.78, ""base_max_days"": 75, ""base_min_days"": 25, ""base_range_max"": 0.4, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.5, ""spike_lookback"": 90, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.8}"
300438,formula_activity_breakout,activity_breakout,活跃度大牛突破,20,64,0.546875,0.053944,-0.116828,0.461736,72.400000,增强中,0.000000,1.000000,fixed_20,63.714930,"{""big_bull_line"": 6.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 8, ""strong_line"": 3.0, ""x15_multiplier"": 1.2}"
300438,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,10,9,0.777778,0.228022,-0.055800,4.086420,90.400000,增强中,0.000000,1.000000,formula_exit_or_10,86.865901,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.7, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
300438,formula_gs_raw_buy,gs_raw_buy,GS原始买点,30,33,0.515152,0.043524,-0.127667,0.340921,43.800000,稳定/不明显,0.030300,1.000000,fixed_30,58.618241,"{""ema_fallback_span"": 5, ""iterations"": 10, ""signal_cooldown_days"": 10, ""x3_ma_windows"": [5, 10, 20, 30]}"
300438,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,5,1,1.000000,0.148100,-0.018500,,,样本不足,0.000000,1.000000,fixed_5,80.578859,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.25, ""base_floor"": 0.85, ""base_max_days"": 90, ""base_min_days"": 35, ""base_range_max"": 0.3, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.4, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.0}"
300439,formula_activity_breakout,activity_breakout,活跃度大牛突破,10,40,0.450000,0.008715,-0.033390,0.261006,1.500000,稳定/不明显,0.000000,1.000000,formula_exit_or_10,39.162531,{}
300439,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,5,6,0.333333,-0.011867,-0.033417,-0.355112,0.000000,样本陈旧,0.000000,1.000000,fixed_5,17.952943,{}
300439,formula_gs_raw_buy,gs_raw_buy,GS原始买点,5,39,0.589744,0.013215,-0.027156,0.486640,26.600000,稳定/不明显,0.000000,1.000000,fixed_5,46.733198,"{""ema_fallback_span"": 5, ""iterations"": 10, ""signal_cooldown_days"": 10, ""x3_ma_windows"": [5, 10, 20, 30]}"
300439,formula_ma_base_breakout,ma_base_breakout,均线筑底突破,15,2,1.000000,0.065050,-0.012000,,,样本不足,0.000000,1.000000,fixed_15,83.842282,{}
300439,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,5,21,0.428571,0.012076,-0.023786,0.507708,32.700000,稳定/不明显,0.000000,1.000000,formula_exit_or_5,41.433777,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.45, ""base_floor"": 0.78, ""base_max_days"": 75, ""base_min_days"": 25, ""base_range_max"": 0.4, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.5, ""signal_cooldown_days"": 10, ""spike_lookback"": 90, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.8}"
300440,formula_activity_breakout,activity_breakout,活跃度大牛突破,60,41,0.609756,0.093361,-0.132624,0.703950,39.600000,稳定/不明显,0.000000,1.000000,fixed_60,66.812434,"{""big_bull_line"": 6.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 8, ""strong_line"": 3.0, ""x15_multiplier"": 1.2}"
300440,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,60,34,0.470588,0.086338,-0.045921,1.880164,24.000000,样本陈旧,0.000000,1.000000,formula_exit_or_60,68.518467,{}
300440,formula_gs_raw_buy,gs_raw_buy,GS原始买点,60,50,0.580000,0.057002,-0.136846,0.416541,48.600000,稳定/不明显,0.000000,1.000000,fixed_60,64.482706,"{""ema_fallback_span"": 3, ""iterations"": 8, ""signal_cooldown_days"": 8, ""x3_ma_windows"": [3, 5, 10, 20]}"
300440,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,20,5,0.800000,0.083100,-0.031500,2.638095,,样本不足,0.000000,1.000000,formula_exit_or_20,76.611617,"{""amount_spike_ratio"": 2.5, ""base_ceiling"": 1.3, ""base_floor"": 0.82, ""base_max_days"": 110, ""base_min_days"": 45, ""base_range_max"": 0.32, ""breakout_near_high"": 0.95, ""dry_ratio"": 0.45, ""signal_cooldown_days"": 15, ""spike_lookback"": 120, ""spike_ratio"": 2.5, ""warm_ret_max"": 0.22, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.9}"
300441,formula_activity_breakout,activity_breakout,活跃度大牛突破,20,26,0.461538,0.008042,-0.086154,0.093348,0.000000,样本陈旧,0.000000,1.000000,fixed_20,38.334049,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
300441,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,30,6,1.000000,0.016167,-0.002133,3.233333,40.000000,样本陈旧,0.000000,1.000000,fixed_30,69.911837,{}
300441,formula_gs_raw_buy,gs_raw_buy,GS原始买点,60,29,0.586207,0.048583,-0.099079,0.490342,0.000000,退化中,0.000000,1.000000,fixed_60,64.329297,"{""ema_fallback_span"": 5, ""iterations"": 10, ""signal_cooldown_days"": 10, ""x3_ma_windows"": [5, 10, 20, 30]}"
300441,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,20,6,0.833333,0.069950,-0.033717,2.074642,5.700000,样本陈旧,0.000000,1.000000,fixed_20,76.035045,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.25, ""base_floor"": 0.85, ""base_max_days"": 90, ""base_min_days"": 35, ""base_range_max"": 0.3, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.4, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.0}"
300442,formula_activity_breakout,activity_breakout,活跃度大牛突破,30,46,0.630435,0.047252,-0.021411,2.206925,32.200000,稳定/不明显,0.000000,1.000000,formula_exit_or_30,73.573753,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
300442,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,5,24,0.666667,0.026137,-0.057438,0.455060,0.000000,退化中,0.041700,1.000000,fixed_5,54.927383,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.7, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
300442,formula_gs_raw_buy,gs_raw_buy,GS原始买点,60,30,0.600000,0.187140,-0.099513,1.880552,61.700000,改善观察,0.000000,1.000000,fixed_60,72.402760,"{""ema_fallback_span"": 5, ""iterations"": 10, ""signal_cooldown_days"": 10, ""x3_ma_windows"": [5, 10, 20, 30]}"
300442,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,5,8,0.875000,0.095375,-0.023075,4.133261,18.000000,退化中,0.000000,1.000000,fixed_5,88.934564,"{""amount_spike_ratio"": 2.5, ""base_ceiling"": 1.3, ""base_floor"": 0.82, ""base_max_days"": 110, ""base_min_days"": 45, ""base_range_max"": 0.32, ""breakout_near_high"": 0.95, ""dry_ratio"": 0.45, ""signal_cooldown_days"": 15, ""spike_lookback"": 120, ""spike_ratio"": 2.5, ""warm_ret_max"": 0.22, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.9}"
300443,formula_activity_breakout,activity_breakout,活跃度大牛突破,60,48,0.395833,0.029762,-0.193592,0.153739,37.000000,稳定/不明显,0.000000,1.000000,fixed_60,47.524943,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
300443,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,5,4,0.750000,0.037500,-0.045625,,,样本不足,0.000000,1.000000,fixed_5,58.313298,{}
300443,formula_gs_raw_buy,gs_raw_buy,GS原始买点,20,42,0.404762,0.018974,-0.044805,0.423478,35.900000,稳定/不明显,0.000000,1.000000,formula_exit_or_20,43.747150,"{""ema_fallback_span"": 3, ""iterations"": 8, ""signal_cooldown_days"": 8, ""x3_ma_windows"": [3, 5, 10, 20]}"
300443,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,20,2,1.000000,0.190200,-0.046450,,,样本不足,0.000000,1.000000,fixed_20,83.842282,"{""amount_spike_ratio"": 2.5, ""base_ceiling"": 1.3, ""base_floor"": 0.82, ""base_max_days"": 110, ""base_min_days"": 45, ""base_range_max"": 0.32, ""breakout_near_high"": 0.95, ""dry_ratio"": 0.45, ""signal_cooldown_days"": 15, ""spike_lookback"": 120, ""spike_ratio"": 2.5, ""warm_ret_max"": 0.22, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.9}"
300444,formula_activity_breakout,activity_breakout,活跃度大牛突破,60,47,0.574468,0.076485,-0.147864,0.517267,87.300000,增强中,0.021300,1.000000,fixed_60,64.607612,"{""big_bull_line"": 6.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 8, ""strong_line"": 3.0, ""x15_multiplier"": 1.2}"
300444,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,10,4,1.000000,0.111775,-0.027250,,,样本不足,0.000000,1.000000,fixed_10,87.953709,"{""ma_pull_high"": 0.98, ""ma_pull_low"": 0.85, ""maxlen_max"": 15, ""maxrun_max"": 6, ""rate_min"": 50, ""sellpct_max"": 50}"
300444,formula_gs_raw_buy,gs_raw_buy,GS原始买点,60,40,0.575000,0.082510,-0.136645,0.603827,95.400000,增强中,0.000000,1.000000,fixed_60,65.269137,"{""ema_fallback_span"": 5, ""iterations"": 10, ""signal_cooldown_days"": 10, ""x3_ma_windows"": [5, 10, 20, 30]}"
300444,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,60,3,1.000000,0.325767,-0.084133,,,样本不足,0.000000,1.000000,fixed_60,85.517860,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.25, ""base_floor"": 0.85, ""base_max_days"": 90, ""base_min_days"": 35, ""base_range_max"": 0.3, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.4, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.0}"
300445,formula_activity_breakout,activity_breakout,活跃度大牛突破,10,37,0.594595,0.022916,-0.055543,0.412583,0.000000,退化中,0.000000,1.000000,fixed_10,51.358863,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
300445,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,30,13,0.692308,0.072223,-0.085938,0.840405,0.000000,退化中,0.000000,1.000000,formula_exit_or_30,69.971254,{}
300445,formula_gs_raw_buy,gs_raw_buy,GS原始买点,60,52,0.711538,0.048967,-0.136210,0.359500,0.700000,退化中,0.000000,1.000000,fixed_60,67.627306,{}
300445,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,60,11,0.818182,0.086373,-0.122355,0.705922,92.300000,增强中,0.000000,1.000000,fixed_60,73.075063,"{""amount_spike_ratio"": 2.5, ""base_ceiling"": 1.3, ""base_floor"": 0.82, ""base_max_days"": 110, ""base_min_days"": 45, ""base_range_max"": 0.32, ""breakout_near_high"": 0.95, ""dry_ratio"": 0.45, ""signal_cooldown_days"": 15, ""spike_lookback"": 120, ""spike_ratio"": 2.5, ""warm_ret_max"": 0.22, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.9}"
300446,formula_activity_breakout,activity_breakout,活跃度大牛突破,20,48,0.520833,0.037394,-0.098773,0.378583,55.100000,稳定/不明显,0.000000,1.000000,fixed_20,56.214790,"{""big_bull_line"": 6.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 8, ""strong_line"": 3.0, ""x15_multiplier"": 1.2}"
300446,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,60,7,1.000000,0.173686,-0.048800,3.559133,16.300000,样本陈旧,0.000000,1.000000,fixed_60,89.532244,{}
300446,formula_gs_raw_buy,gs_raw_buy,GS原始买点,20,34,0.470588,0.050971,-0.035121,1.451302,0.000000,退化中,0.000000,1.000000,formula_exit_or_20,66.374158,"{""ema_fallback_span"": 5, ""iterations"": 10, ""signal_cooldown_days"": 10, ""x3_ma_windows"": [5, 10, 20, 30]}"
300446,formula_ma_base_breakout,ma_base_breakout,均线筑底突破,15,1,1.000000,0.063000,-0.020300,,,样本不足,0.000000,1.000000,fixed_15,76.096100,{}
300446,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,10,5,0.800000,0.055360,-0.055840,0.991404,,样本不足,0.000000,1.000000,fixed_10,68.378161,"{""amount_spike_ratio"": 2.5, ""base_ceiling"": 1.3, ""base_floor"": 0.82, ""base_max_days"": 110, ""base_min_days"": 45, ""base_range_max"": 0.32, ""breakout_near_high"": 0.95, ""dry_ratio"": 0.45, ""signal_cooldown_days"": 15, ""spike_lookback"": 120, ""spike_ratio"": 2.5, ""warm_ret_max"": 0.22, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.9}"
300447,formula_activity_breakout,activity_breakout,活跃度大牛突破,10,54,0.518519,0.010137,-0.044424,0.228188,0.000000,退化中,0.000000,1.000000,formula_exit_or_10,41.765014,"{""big_bull_line"": 6.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 8, ""strong_line"": 3.0, ""x15_multiplier"": 1.2}"
300447,formula_gs_pullback_confirm,gs_pullback_confirm,GS回调确认,20,6,0.666667,0.019167,-0.081233,0.235946,52.900000,退化中,0.000000,1.000000,formula_exit_or_20,46.424900,{}
300447,formula_gs_raw_buy,gs_raw_buy,GS原始买点,60,42,0.500000,0.043607,-0.152193,0.286526,93.900000,增强中,0.000000,1.000000,fixed_60,58.236199,"{""ema_fallback_span"": 3, ""iterations"": 8, ""signal_cooldown_days"": 8, ""x3_ma_windows"": [3, 5, 10, 20]}"
300447,formula_volume_base_breakout,volume_base_breakout,巨量蓄势启动,60,2,1.000000,0.062550,-0.139800,,,样本不足,0.000000,1.000000,fixed_60,66.079407,"{""amount_spike_ratio"": 2.5, ""base_ceiling"": 1.3, ""base_floor"": 0.82, ""base_max_days"": 110, ""base_min_days"": 45, ""base_range_max"": 0.32, ""breakout_near_high"": 0.95, ""dry_ratio"": 0.45, ""signal_cooldown_days"": 15, ""spike_lookback"": 120, ""spike_ratio"": 2.5, ""warm_ret_max"": 0.22, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.9}"
